company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video_x,is_sponsored_x,caption,video_view_count,video_length_x,likes_x,comments_x,caption_num_words_x,caption_unique_words_x,mention_counts_x,hashtag_counts_x,emoji_counts_x,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_y,is_video_y,is_sponsored_y,is_sponsored_y,video_length_y,video_length_y,likes_y,likes_y,comments_y,comments_y,caption_num_words_y,caption_num_words_y,caption_unique_words_y,caption_unique_words_y,mention_counts_y,mention_counts_y,hashtag_counts_y,hashtag_counts_y,emoji_counts_y,emoji_counts_y,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
Procter & Gamble,67.0,85.0,United States,703.46,49.86,1185.6,2918.04,341,0.3343108504398827,0.0,338,2022.3548387096773,23.554524926686213,520.0527859237536,11.357771260997067,57.91202346041056,47.74486803519061,1.7126099706744868,2.2580645161290325,0.19230769230769232,0.017595307917888565,0.0,0.0,0.0,0.011730205278592375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002932551319648094,0.03812316715542522,0.0,0.0,0.13609467455621302,0.0,0.005917159763313609,0.0,0.047337278106508875,0.023668639053254437,0.038461538461538464,0.014792899408284023,0.005917159763313609,0.01466275659824047,0.02346041055718475,0.3218390804597701,0.375,0.0,0.0,21.033095785440615,31.7806875,540.55938697318,453.15,11.490421455938698,10.925,53.73946360153257,71.525,44.980842911877396,56.7625,1.685823754789272,1.8,2.3333333333333335,2.0125,0.2054263565891473,0.15,0.3218390804597701,0.375,0.0,0.0,21.033095785440615,31.7806875,540.55938697318,453.15,11.490421455938698,10.925,53.73946360153257,71.525,44.980842911877396,56.7625,1.685823754789272,1.8,2.3333333333333335,2.0125,0.2054263565891473,0.15,0.05316091954022989,0.0,10.747591714559384,-87.40938697318006,-0.5654214559386972,17.785536398467436,11.781657088122607,0.114176245210728,-0.3208333333333333,-0.055426356589147296,1.0058997050147493,0.9912023460410557
Progressive,57.0,65.0,United States,390.6,35.846,562.65,452.44,37,0.21621621621621623,0.0,37,607.7837837837837,12.295540540540541,354.0810810810811,50.37837837837838,38.08108108108108,33.027027027027025,1.3783783783783783,3.891891891891892,0.6216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432434,0.21621621621621623,,0.0,,12.295540540540541,,354.0810810810811,,50.37837837837838,,38.08108108108108,,33.027027027027025,,1.3783783783783783,,3.891891891891892,,0.6216216216216216,,0.21621621621621623,,0.0,,12.295540540540541,,354.0810810810811,,50.37837837837838,,38.08108108108108,,33.027027027027025,,1.3783783783783783,,3.891891891891892,,0.6216216216216216,,,,,,,,,,,,0.10914454277286136,1.0
Prudential,71.0,93.0,United Kingdom,945.19,7.675,4403.58,368.94,43,0.18604651162790697,0.0,43,595.1860465116279,4.29993023255814,336.7906976744186,154.06976744186048,25.186046511627907,23.232558139534884,1.2790697674418605,1.1395348837209303,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.20512820512820512,0.0,0.0,0.0,4.740948717948718,0.0,354.2307692307692,166.75,168.12820512820514,17.0,24.564102564102566,31.25,22.641025641025642,29.0,1.2564102564102564,1.5,1.1282051282051282,1.25,0.46153846153846156,0.5,0.20512820512820512,0.0,0.0,0.0,4.740948717948718,0.0,354.2307692307692,166.75,168.12820512820514,17.0,24.564102564102566,31.25,22.641025641025642,29.0,1.2564102564102564,1.5,1.1282051282051282,1.25,0.46153846153846156,0.5,-0.20512820512820512,0.0,-4.740948717948718,-187.48076923076923,-151.12820512820514,6.685897435897434,6.358974358974358,0.2435897435897436,0.1217948717948718,0.038461538461538436,0.12684365781710916,1.0
Public Storage,60.0,70.0,United States,28.74,15.155,118.26,323.86,268,0.03731343283582089,0.0,268,212.12313432835822,0.767320895522388,481.160447761194,10.149253731343284,21.94402985074627,20.746268656716417,1.007462686567164,1.8843283582089552,0.08582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018656716417910446,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.06343283582089553,0.0,0.022388059701492536,0.0,0.026119402985074626,0.0,0.0,0.0,0.0,0.0,0.0,0.04149377593360996,0.0,0.0,0.0,0.8532863070539419,0.0,484.92946058091286,447.51851851851853,10.867219917012449,3.740740740740741,21.493775933609957,25.962962962962962,20.315352697095435,24.59259259259259,1.008298755186722,1.0,1.5892116182572613,4.518518518518518,0.0954356846473029,0.0,0.04149377593360996,0.0,0.0,0.0,0.8532863070539419,0.0,484.92946058091286,447.51851851851853,10.867219917012449,3.740740740740741,21.493775933609957,25.962962962962962,20.315352697095435,24.59259259259259,1.008298755186722,1.0,1.5892116182572613,4.518518518518518,0.0954356846473029,0.0,-0.04149377593360996,0.0,-0.8532863070539419,-37.41094206239433,-7.126479176271708,4.469187029353005,4.277239895497157,-0.008298755186721962,2.929306900261257,-0.0954356846473029,0.7905604719764012,1.0
Publicis Groupe,72.0,94.0,France,123.13,9.413,366.6,70.32,3,1.0,0.0,3,3352.0,252.3083333333333,292.3333333333333,5.0,49.333333333333336,40.333333333333336,1.0,2.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,252.3083333333333,,292.3333333333333,,5.0,,49.333333333333336,,40.333333333333336,,1.0,,2.0,,2.3333333333333335,,1.0,,0.0,,252.3083333333333,,292.3333333333333,,5.0,,49.333333333333336,,40.333333333333336,,1.0,,2.0,,2.3333333333333335,,,,,,,,,,,,0.008849557522123894,1.0
Qualcomm,68.0,87.0,United States,247.42,40.48,319.38,884.98,133,0.24812030075187969,0.0,133,1541.6766917293232,3.683999999999999,1497.2631578947369,11.81203007518797,31.360902255639097,28.42105263157895,1.1278195488721805,1.8045112781954886,0.18045112781954886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.007518796992481203,0.022556390977443608,0.05263157894736842,0.25,0.2,0.0,0.0,3.731164062499999,2.4766,1507.3359375,1239.4,12.0,7.0,31.3984375,30.4,28.4140625,28.6,1.1328125,1.0,1.8203125,1.4,0.1796875,0.2,0.25,0.2,0.0,0.0,3.731164062499999,2.4766,1507.3359375,1239.4,12.0,7.0,31.3984375,30.4,28.4140625,28.6,1.1328125,1.0,1.8203125,1.4,0.1796875,0.2,-0.04999999999999999,0.0,-1.2545640624999992,-267.9359374999999,-5.0,-0.9984375000000014,0.18593750000000142,-0.1328125,-0.4203125000000001,0.02031250000000001,0.39233038348082594,1.0
RBC,75.0,97.0,Canada,508.5,99.57,11162.56,877.11,90,0.32222222222222224,0.0,90,1121.8333333333333,10.790744444444446,428.2,14.766666666666667,32.81111111111111,28.4,1.2,1.2444444444444445,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.32142857142857145,0.3333333333333333,0.0,0.0,9.31702380952381,31.422833333333333,431.6190476190476,380.3333333333333,14.988095238095237,11.666666666666666,32.13095238095238,42.333333333333336,27.833333333333332,36.333333333333336,1.1785714285714286,1.5,1.1785714285714286,2.1666666666666665,0.17857142857142858,0.5,0.32142857142857145,0.3333333333333333,0.0,0.0,9.31702380952381,31.422833333333333,431.6190476190476,380.3333333333333,14.988095238095237,11.666666666666666,32.13095238095238,42.333333333333336,27.833333333333332,36.333333333333336,1.1785714285714286,1.5,1.1785714285714286,2.1666666666666665,0.17857142857142858,0.5,0.011904761904761862,0.0,22.105809523809523,-51.28571428571428,-3.321428571428571,10.202380952380956,8.500000000000004,0.3214285714285714,0.9880952380952379,0.3214285714285714,0.26548672566371684,1.0
RHB Bank,60.0,72.0,Malaysia,28.3,5.992000000000001,629.73,44.3,154,0.42207792207792205,0.0,154,18618.79220779221,12.02404545454545,2978.9285714285716,2.668831168831169,45.577922077922075,40.01948051948052,1.0194805194805194,1.603896103896104,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.012987012987012988,0.0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.0,0.025974025974025976,0.006493506493506494,0.4326241134751773,0.3076923076923077,0.0,0.0,12.422808510638294,7.699,2854.0921985815603,4332.923076923077,2.780141843971631,1.4615384615384615,45.0354609929078,51.46153846153846,39.48936170212766,45.76923076923077,1.0141843971631206,1.0769230769230769,1.6099290780141844,1.5384615384615385,0.0070921985815602835,0.0,0.4326241134751773,0.3076923076923077,0.0,0.0,12.422808510638294,7.699,2854.0921985815603,4332.923076923077,2.780141843971631,1.4615384615384615,45.0354609929078,51.46153846153846,39.48936170212766,45.76923076923077,1.0141843971631206,1.0769230769230769,1.6099290780141844,1.5384615384615385,0.0070921985815602835,0.0,-0.12493180578286961,0.0,-4.723808510638294,1478.8308783415168,-1.3186033824331698,6.426077468630659,6.279869067103107,0.06273867975995628,-0.07146753955264584,-0.0070921985815602835,0.45427728613569324,1.0
Rakuten,58.0,66.0,Japan,115.95,-2.925,843.4,116.18,71,0.09859154929577464,0.0,70,1528.3521126760563,3.095352112676057,1185.4225352112676,788.7323943661971,51.46478873239437,41.45070422535211,1.380281690140845,1.0985915492957747,2.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.014285714285714285,0.014285714285714285,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.1076923076923077,0.0,0.0,0.0,3.3810769230769235,0.0,1009.276923076923,3093.6666666666665,571.9076923076923,3137.6666666666665,39.41538461538462,182.0,32.815384615384616,135.0,1.2461538461538462,2.8333333333333335,1.1076923076923078,1.0,1.546875,7.0,0.1076923076923077,0.0,0.0,0.0,3.3810769230769235,0.0,1009.276923076923,3093.6666666666665,571.9076923076923,3137.6666666666665,39.41538461538462,182.0,32.815384615384616,135.0,1.2461538461538462,2.8333333333333335,1.1076923076923078,1.0,1.546875,7.0,-0.1076923076923077,0.0,-3.3810769230769235,2084.3897435897434,2565.7589743589742,142.58461538461538,102.18461538461538,1.5871794871794873,-0.10769230769230775,5.453125,0.20943952802359883,0.9859154929577465
Ralph Lauren,61.0,74.0,United States,63.91,6.649,74.46,54.42,430,0.10232558139534884,0.0,430,8394.63023255814,3.98883023255814,20321.46511627907,124.0139534883721,61.146511627906975,48.75116279069768,1.4488372093023256,3.0046511627906978,0.002325581395348837,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08604651162790698,0.0,0.0069767441860465115,0.0,0.0,0.03255813953488372,0.037209302325581395,0.0,0.0,0.020930232558139535,0.13488372093023257,0.09264305177111716,0.15873015873015872,0.0,0.0,3.5991307901907352,6.258984126984126,20812.010899182562,17463.84126984127,125.5149863760218,115.26984126984127,57.776566757493185,80.77777777777777,46.490463215258856,61.92063492063492,1.4032697547683923,1.7142857142857142,3.1444141689373297,2.1904761904761907,0.0,0.015873015873015872,0.09264305177111716,0.15873015873015872,0.0,0.0,3.5991307901907352,6.258984126984126,20812.010899182562,17463.84126984127,125.5149863760218,115.26984126984127,57.776566757493185,80.77777777777777,46.490463215258856,61.92063492063492,1.4032697547683923,1.7142857142857142,3.1444141689373297,2.1904761904761907,0.0,0.015873015873015872,0.06608710695904156,0.0,2.659853336793391,-3348.1696293412933,-10.24514510618053,23.001211020284586,15.430171705376061,0.31101595951732186,-0.953937978461139,0.015873015873015872,1.2684365781710913,1.0
RingCentral,44.0,28.0,United States,9.03,-0.536,14.51,201.21,106,0.10377358490566038,0.0,106,775.3584905660377,5.149962264150944,651.3867924528302,3.358490566037736,23.68867924528302,21.80188679245283,1.028301886792453,1.9811320754716981,0.41509433962264153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943,0.09900990099009901,0.2,0.0,0.0,4.9983168316831685,8.2132,666.9207920792079,337.6,3.396039603960396,2.6,23.217821782178216,33.2,21.346534653465348,31.0,1.0297029702970297,1.0,1.9702970297029703,2.2,0.42574257425742573,0.2,0.09900990099009901,0.2,0.0,0.0,4.9983168316831685,8.2132,666.9207920792079,337.6,3.396039603960396,2.6,23.217821782178216,33.2,21.346534653465348,31.0,1.0297029702970297,1.0,1.9702970297029703,2.2,0.42574257425742573,0.2,0.100990099009901,0.0,3.214883168316832,-329.3207920792079,-0.7960396039603959,9.982178217821787,9.653465346534652,-0.02970297029702973,0.2297029702970299,-0.22574257425742572,0.31268436578171094,1.0
Rockwell Automation,64.0,79.0,United States,67.6,7.1179999999999986,66.66,219.46,123,0.2764227642276423,0.0,122,294.7967479674797,17.93180487804878,156.609756097561,2.6747967479674797,60.05691056910569,49.84552845528455,1.2439024390243902,4.252032520325203,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.016260162601626018,0.0,0.0,0.1557377049180328,0.0,0.02459016393442623,0.0,0.00819672131147541,0.00819672131147541,0.02459016393442623,0.00819672131147541,0.0,0.0,0.008130081300813009,0.3069306930693069,0.13636363636363635,0.0,0.0,19.891544554455447,8.93481818181818,159.6039603960396,142.86363636363637,2.603960396039604,3.0,57.76237623762376,70.5909090909091,48.01980198019802,58.22727272727273,1.2871287128712872,1.0454545454545454,3.9405940594059405,5.681818181818182,0.57,1.0454545454545454,0.3069306930693069,0.13636363636363635,0.0,0.0,19.891544554455447,8.93481818181818,159.6039603960396,142.86363636363637,2.603960396039604,3.0,57.76237623762376,70.5909090909091,48.01980198019802,58.22727272727273,1.2871287128712872,1.0454545454545454,3.9405940594059405,5.681818181818182,0.57,1.0454545454545454,-0.17056705670567057,0.0,-10.956726372637267,-16.740324032403237,0.39603960396039595,12.828532853285331,10.207470747074709,-0.24167416741674175,1.7412241224122411,0.47545454545454546,0.36283185840707965,0.991869918699187
Roku,45.0,31.0,United States,11.29,-0.599,14.7,153.92,164,0.3780487804878049,0.0,164,924.780487804878,12.297621951219513,261.6890243902439,73.25,17.609756097560975,16.48780487804878,1.0426829268292683,1.2804878048780488,1.4024390243902438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.3710691823899371,0.6,0.0,0.0,11.977849056603775,22.4664,263.29559748427675,210.6,74.58490566037736,30.8,17.38364779874214,24.8,16.30188679245283,22.4,1.0440251572327044,1.0,1.2830188679245282,1.2,1.3962264150943395,1.6,0.3710691823899371,0.6,0.0,0.0,11.977849056603775,22.4664,263.29559748427675,210.6,74.58490566037736,30.8,17.38364779874214,24.8,16.30188679245283,22.4,1.0440251572327044,1.0,1.2830188679245282,1.2,1.3962264150943395,1.6,0.2289308176100629,0.0,10.488550943396225,-52.69559748427676,-43.78490566037736,7.416352201257862,6.0981132075471685,-0.04402515723270439,-0.08301886792452828,0.20377358490566055,0.4837758112094395,1.0
Royal Bank of Scotland,72.0,93.0,United Kingdom,235.11,45.148,9578.46,168.43,182,0.25274725274725274,0.0,182,102.97252747252747,5.272478021978022,43.59340659340659,2.230769230769231,77.67582417582418,60.2967032967033,1.0164835164835164,2.6483516483516483,1.3186813186813187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09340659340659341,0.0,0.06043956043956044,0.0,0.005494505494505495,0.0,0.0,0.0,0.005494505494505495,0.016483516483516484,0.0,0.2727272727272727,0.14285714285714285,0.0,0.0,5.736305194805196,2.7214285714285715,40.16883116883117,62.42857142857143,2.175324675324675,2.5357142857142856,74.6038961038961,94.57142857142857,58.064935064935064,72.57142857142857,1.0194805194805194,1.0,2.448051948051948,3.75,1.1883116883116882,2.0357142857142856,0.2727272727272727,0.14285714285714285,0.0,0.0,5.736305194805196,2.7214285714285715,40.16883116883117,62.42857142857143,2.175324675324675,2.5357142857142856,74.6038961038961,94.57142857142857,58.064935064935064,72.57142857142857,1.0194805194805194,1.0,2.448051948051948,3.75,1.1883116883116882,2.0357142857142856,-0.12987012987012986,0.0,-3.014876623376624,22.259740259740262,0.3603896103896105,19.967532467532465,14.506493506493506,-0.01948051948051943,1.301948051948052,0.8474025974025974,0.5368731563421829,1.0
Royal Dutch Shell,47.0,37.0,Netherlands,3115.62,99.478,3939.61,1264.89,6,0.0,0.0,6,0.0,0.0,4262.333333333333,272.3333333333333,81.0,65.5,1.0,3.8333333333333335,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3880.6,6171.0,294.8,160.0,81.8,77.0,66.0,63.0,1.0,1.0,4.2,2.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3880.6,6171.0,294.8,160.0,81.8,77.0,66.0,63.0,1.0,1.0,4.2,2.0,1.8,2.0,0.0,0.0,0.0,2290.4,-134.8,-4.799999999999997,-3.0,0.0,-2.2,0.19999999999999996,0.017699115044247787,1.0
Saipem,62.0,77.0,Italy,101.84,0.134,146.96,25.54,94,0.39361702127659576,0.0,94,1052.7340425531916,37.83584042553191,493.031914893617,7.829787234042553,69.8936170212766,54.40425531914894,1.0,3.9148936170212765,0.18085106382978725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.02127659574468085,0.0425531914893617,0.0,0.0,0.24468085106382978,0.0,0.05319148936170213,0.0,0.031914893617021274,0.1276595744680851,0.06382978723404255,0.1276595744680851,0.031914893617021274,0.02127659574468085,0.0,0.3384615384615385,0.5172413793103449,0.0,0.0,29.14810769230769,57.30834482758619,572.123076923077,315.7586206896552,9.107692307692307,4.9655172413793105,63.8,83.55172413793103,50.676923076923075,62.758620689655174,1.0,1.0,3.707692307692308,4.379310344827586,0.13846153846153847,0.27586206896551724,0.3384615384615385,0.5172413793103449,0.0,0.0,29.14810769230769,57.30834482758619,572.123076923077,315.7586206896552,9.107692307692307,4.9655172413793105,63.8,83.55172413793103,50.676923076923075,62.758620689655174,1.0,1.0,3.707692307692308,4.379310344827586,0.13846153846153847,0.27586206896551724,0.17877984084880638,0.0,28.1602371352785,-256.3644562334218,-4.142175066312997,19.751724137931035,12.0816976127321,0.0,0.6716180371352785,0.13740053050397877,0.27728613569321536,1.0
Samsung SDS,64.0,80.0,South Korea,90.05,4.7860000000000005,73.76,103.16,47,0.0851063829787234,0.0,47,13.74468085106383,6.088787234042554,23.70212765957447,0.44680851063829785,27.574468085106382,25.48936170212766,1.0,5.361702127659575,1.5106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.08888888888888889,0.0,0.0,0.0,6.359400000000002,0.0,23.955555555555556,18.0,0.4444444444444444,0.5,25.177777777777777,81.5,23.622222222222224,67.5,1.0,1.0,5.4,4.5,1.5777777777777777,0.0,0.08888888888888889,0.0,0.0,0.0,6.359400000000002,0.0,23.955555555555556,18.0,0.4444444444444444,0.5,25.177777777777777,81.5,23.622222222222224,67.5,1.0,1.0,5.4,4.5,1.5777777777777777,0.0,-0.08888888888888889,0.0,-6.359400000000002,-5.955555555555556,0.05555555555555558,56.32222222222222,43.87777777777778,0.0,-0.9000000000000004,-1.5777777777777777,0.13864306784660768,1.0
Sanofi,72.0,93.0,France,404.34,32.537,1265.46,1224.86,58,0.5862068965517241,0.0,58,28223.362068965518,55.11574137931034,650.7931034482758,13.344827586206897,40.3448275862069,35.56896551724138,1.0689655172413792,2.6206896551724137,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.5740740740740741,0.75,0.0,0.0,53.26149999999999,80.148,674.0555555555555,336.75,13.74074074074074,8.0,39.148148148148145,56.5,34.77777777777778,46.25,1.0740740740740742,1.0,2.537037037037037,3.75,0.07407407407407407,0.0,0.5740740740740741,0.75,0.0,0.0,53.26149999999999,80.148,674.0555555555555,336.75,13.74074074074074,8.0,39.148148148148145,56.5,34.77777777777778,46.25,1.0740740740740742,1.0,2.537037037037037,3.75,0.07407407407407407,0.0,0.17592592592592593,0.0,26.886500000000005,-337.30555555555554,-5.7407407407407405,17.351851851851855,11.472222222222221,-0.07407407407407418,1.2129629629629628,-0.07407407407407407,0.1710914454277286,1.0
Santander,76.0,97.0,Spain,891.59,72.919,17092.25,370.67,20,0.2,0.0,20,98.25,5.220249999999999,84.25,38.05,50.0,40.25,1.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,5.494999999999999,0.0,82.73684210526316,113.0,38.10526315789474,37.0,49.73684210526316,55.0,39.89473684210526,47.0,1.0,1.0,1.0526315789473684,1.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,5.494999999999999,0.0,82.73684210526316,113.0,38.10526315789474,37.0,49.73684210526316,55.0,39.89473684210526,47.0,1.0,1.0,1.0526315789473684,1.0,0.0,0.0,-0.21052631578947367,0.0,-5.494999999999999,30.263157894736835,-1.1052631578947398,5.2631578947368425,7.10526315789474,0.0,-0.05263157894736836,0.0,0.058997050147492625,1.0
Schaeffler,58.0,66.0,Germany,161.47,4.79,150.18,45.41,35,0.05714285714285714,0.0,35,570.7428571428571,1.988,2059.5142857142855,6.085714285714285,58.02857142857143,50.57142857142857,1.0,7.942857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.2,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.14285714285714285,0.0,0.11428571428571428,0.0,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.04,0.1,0.0,0.0,1.5952000000000002,2.9699999999999998,2007.32,2190.0,5.72,7.0,57.4,59.6,49.8,52.5,1.0,1.0,7.8,8.3,0.0,0.0,0.04,0.1,0.0,0.0,1.5952000000000002,2.9699999999999998,2007.32,2190.0,5.72,7.0,57.4,59.6,49.8,52.5,1.0,1.0,7.8,8.3,0.0,0.0,0.060000000000000005,0.0,1.3747999999999996,182.68000000000006,1.2800000000000002,2.200000000000003,2.700000000000003,0.0,0.5000000000000009,0.0,0.10324483775811209,1.0
Schneider Electric,77.0,98.0,France,303.97,27.007,505.16,503.63,89,0.24719101123595505,0.0,89,1522.258426966292,8.702943820224721,562.2022471910112,6.123595505617978,57.39325842696629,47.258426966292134,1.1573033707865168,3.3258426966292136,1.2134831460674158,0.011235955056179775,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.43820224719101125,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.1797752808988764,0.0,0.4044943820224719,0.0,0.011235955056179775,0.1348314606741573,0.0449438202247191,0.02247191011235955,0.0,0.0,0.02247191011235955,0.1568627450980392,0.3684210526315789,0.0,0.0,6.120882352941176,12.168342105263157,606.5686274509804,502.6578947368421,6.1568627450980395,6.078947368421052,45.666666666666664,73.13157894736842,39.0,58.3421052631579,1.0196078431372548,1.3421052631578947,3.019607843137255,3.736842105263158,0.37254901960784315,2.3421052631578947,0.1568627450980392,0.3684210526315789,0.0,0.0,6.120882352941176,12.168342105263157,606.5686274509804,502.6578947368421,6.1568627450980395,6.078947368421052,45.666666666666664,73.13157894736842,39.0,58.3421052631579,1.0196078431372548,1.3421052631578947,3.019607843137255,3.736842105263158,0.37254901960784315,2.3421052631578947,0.2115583075335397,0.0,6.0474597523219815,-103.91073271413836,-0.07791537667698734,27.46491228070176,19.342105263157897,0.32249742002063986,0.7172342621259031,1.9695562435500515,0.26253687315634217,1.0
Seagate Technology,61.0,74.0,Ireland,103.63,18.21,88.29,130.35,181,0.18232044198895028,0.0,181,522.6077348066299,23.946198895027624,1456.7845303867402,30.165745856353592,66.48066298342542,55.408839779005525,1.1767955801104972,1.3922651933701657,1.9613259668508287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23204419889502761,0.0,0.011049723756906077,0.0,0.0055248618784530384,0.0,0.011049723756906077,0.0055248618784530384,0.0,0.011049723756906077,0.03314917127071823,0.19858156028368795,0.125,0.0,0.0,26.81251773049645,13.842425000000002,1420.8652482269504,1583.4,32.47517730496454,22.025,64.57446808510639,73.2,54.191489361702125,59.7,1.2198581560283688,1.025,1.446808510638298,1.2,2.0141843971631204,1.775,0.19858156028368795,0.125,0.0,0.0,26.81251773049645,13.842425000000002,1420.8652482269504,1583.4,32.47517730496454,22.025,64.57446808510639,73.2,54.191489361702125,59.7,1.2198581560283688,1.025,1.446808510638298,1.2,2.0141843971631204,1.775,-0.07358156028368795,0.0,-12.970092730496447,162.53475177304972,-10.45017730496454,8.625531914893614,5.508510638297878,-0.19485815602836887,-0.246808510638298,-0.23918439716312045,0.5339233038348082,1.0
