company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video,is_sponsored,caption,video_view_count,likes,comments,caption_num_words,caption_unique_words,mention_counts,hashtag_counts,emoji_counts,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
Nintendo,68,87,Japan,112.46,20.33,174.71,497.39,195,0.615384615,0,194,181227.8308,71352.08718,1170.297436,25.79487179,23.72307692,1.01025641,1.723076923,0.067010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618557,0,0,0,0,0,0,0,0,0,0.01025641,0.617801047,0.5,0,0,216.8672513,43.83125,71253.03665,76081.75,1170.445026,1163.25,25.67539267,31.5,23.63874346,27.75,1.010471204,1,1.738219895,1,0.068421053,0,-0.117801047,0,-173.0360013,4828.713351,-7.195026178,5.82460733,4.111256545,-0.010471204,-0.738219895,-0.068421053,0.575221239,0.994871795
Nippon Paint,62,75,Japan,63.48,3.368,136.06,186.28,98,0,0,98,0,60.55102041,0.87755102,26.2244898,24.5,1,1,0.204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0.173469388,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,61.35,57,0.875,0.888888889,26.05,27,24.3,25.38888889,1,1,1,1,0.15,0.444444444,0,0,0,-4.35,0.013888889,0.95,1.088888889,0,0,0.294444444,0.289085546,1
Nokia,72,94,Finland,257.68,3.91,436.2,204.57,249,0.297188755,0,249,2325.710843,3093.771084,31.14056225,36.86345382,32.3815261,1.016064257,3.112449799,0.18875502,0.008032129,0,0.004016064,0,0,0,0,0,0,0.012048193,0,0,0,0,0,0.052208835,0.004016064,0.004016064,0.144578313,0,0.020080321,0,0,0.036144578,0.040160643,0.016064257,0.016064257,0.008032129,0.297188755,0.279620853,0.394736842,0,0,11.40090047,14.74194737,3131.28436,2885.473684,31.85781991,27.15789474,34.97630332,47.34210526,31.00473934,40.02631579,1.014218009,1.026315789,3.014218009,3.657894737,0.203791469,0.105263158,0.115115989,0,3.341046894,-245.810676,-4.699925168,12.36580195,9.021576453,0.01209778,0.643676727,-0.098528311,0.734513274,1
Nordstrom,68,87,United States,155.25,4.97,97.37,29.36,481,0.503118503,0,481,37108.18503,4666.428274,154.985447,54.16216216,45.78378378,1.232848233,1.174636175,0.11018711,0.01039501,0,0.002079002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037422037,0,0.01039501,0,0.018711019,0.01039501,0.006237006,0,0,0.006237006,0.043659044,0.498881432,0.558823529,0,0,126.1769776,201.4369118,4738.568233,3718,156.4630872,135.5588235,52.950783,70.08823529,44.79642058,58.76470588,1.210290828,1.529411765,1.181208054,1.088235294,0.11409396,0.058823529,0.059942098,0,75.25993414,-1020.568233,-20.90426372,17.1374523,13.9682853,0.319120937,-0.09297276,-0.05527043,1.418879056,1
Northrop Grumman,73,95,United States,342.72,22.53,432.03,551.24,80,0.2625,0,80,4194.5,4712.975,44.7375,18.325,17.55,1.025,1.2625,0,0.0125,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0.243243243,0.5,0,0,2.175202703,9.329333333,4764.716216,4074.833333,45.41891892,36.33333333,18.13513514,20.66666667,17.40540541,19.33333333,1.027027027,1,1.243243243,1.5,0,0,0.256756757,0,7.154130631,-689.8828829,-9.085585586,2.531531532,1.927927928,-0.027027027,0.256756757,0,0.235988201,1
Novartis,72,93,Switzerland,486.14,122.137,1230.97,1930.47,42,0.69047619,0,42,22018.90476,1161.47619,66.4047619,75.5,57.5952381,1,2.761904762,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0,0,73.05191667,54.58966667,1167.277778,1126.666667,72.36111111,30.66666667,64.11111111,143.8333333,50.47222222,100.3333333,1,1,2.944444444,1.666666667,0.166666667,0.5,0.166666667,0,-18.46225,-40.61111111,-41.69444444,79.72222222,49.86111111,0,-1.277777778,0.333333333,0.123893805,1
Novo Nordisk,76,98,Denmark,182.92,58.391,188.69,1467.65,67,0.253731343,0,67,1274.223881,980.880597,19.95522388,56.85074627,46.76119403,1.149253731,3.119402985,1.925373134,0,0,0,0,0,0,0,0,0,0.044776119,0,0,0,0.029850746,0.014925373,0.089552239,0,0,0.074626866,0,0.194029851,0,0.014925373,0.044776119,0.104477612,0,0.029850746,0.029850746,0.402985075,0.277777778,0.153846154,0,0,9.617740741,2.674307692,977.2777778,995.8461538,20.05555556,19.53846154,52.61111111,74.46153846,44.05555556,58,1.148148148,1.153846154,3.055555556,3.384615385,1.796296296,2.461538462,-0.123931624,0,-6.943433048,18.56837607,-0.517094017,21.85042735,13.94444444,0.005698006,0.329059829,0.665242165,0.197640118,1
OMV Group,59,69,Austria,262.59,18.77,476.84,107.06,65,0,0,65,0,275.3230769,2.738461538,61.23076923,55.04615385,1,15.16923077,0.153846154,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0.046153846,0,0.015384615,0,0.015384615,0,0,0.015384615,0.015384615,0,0.876923077,0,0,0,0,0,0,262.8448276,378.7142857,2.465517241,5,61.05172414,62.71428571,54.9137931,56.14285714,1,1,15.27586207,14.28571429,0.172413793,0,0,0,0,115.8694581,2.534482759,1.662561576,1.229064039,0,-0.990147783,-0.172413793,0.191740413,1
Old Mutual,72,94,South Africa,121.98,6.362,645.42,34.41,78,0.58974359,0,78,292.4615385,51.15384615,2.794871795,33.91025641,30.6025641,1.064102564,3.833333333,0.128205128,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0.102564103,0.592105263,0.5,0,0,59.14272368,81.4,47.72368421,181.5,2.697368421,6.5,33.56578947,47,30.39473684,38.5,1.065789474,1,3.881578947,2,0.131578947,0,-0.092105263,0,22.25727632,133.7763158,3.802631579,13.43421053,8.105263158,-0.065789474,-1.881578947,-0.131578947,0.230088496,1
Olympus,75,97,Japan,74.11,5.573,90.91,207.44,335,0.03880597,0,335,151.2119403,1404.226866,18.83283582,82.94328358,64.19701493,1.050746269,1.011940299,0.382089552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140298507,0,0.005970149,0,0.002985075,0,0,0,0,0.008955224,0.155223881,0.041958042,0.020408163,0,0,4.224898601,4.161387755,1391.479021,1478.632653,18.13286713,22.91836735,77.91608392,112.2857143,60.99300699,82.89795918,1.052447552,1.040816327,1.013986014,1,0.395104895,0.306122449,-0.021549879,0,-0.063510846,87.15363208,4.785500214,34.36963037,21.90495219,-0.011631226,-0.013986014,-0.088982446,0.98820059,1
Oneok,62,76,United States,94.45,7.995,219.69,123.88,33,0.303030303,0,33,78.36363636,54,1.060606061,36.12121212,32.33333333,1,2.454545455,0.484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0.060606061,0,0.121212121,0,0.03030303,0,0.03030303,0,0,0,0.090909091,0.285714286,0.4,0,0,7.946321429,12.5532,52.03571429,65,0.928571429,1.8,36.35714286,34.8,32.57142857,31,1,1,2.571428571,1.8,0.392857143,1,0.114285714,0,4.606878571,12.96428571,0.871428571,-1.557142857,-1.571428571,0,-0.771428571,0.607142857,0.097345133,1
Oracle,73,95,United States,397.64,107.59,967.04,1670.45,70,0.757142857,0,70,2776.528571,422.2,23.41428571,32.9,30.01428571,0.671428571,1.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0.042857143,0.75,1,0,0,87.60736765,285.945,428.3088235,214.5,24.01470588,3,33.20588235,22.5,30.26470588,21.5,0.691176471,0,1.691176471,2,0.5,0.5,0.25,0,198.3376324,-213.8088235,-21.01470588,-10.70588235,-8.764705882,-0.691176471,0.308823529,0,0.206489676,1
Orsted,72,94,Denmark,81.06,12.782,284.73,424.51,103,0.13592233,0,103,320.0873786,493.3980583,6.184466019,53.97087379,43.66990291,1.038834951,1.805825243,2.815533981,0.019417476,0,0,0,0,0,0,0,0,0,0,0.067961165,0,0.029126214,0.019417476,0,0,0,0.116504854,0,0.213592233,0,0.087378641,0.038834951,0,0.009708738,0.009708738,0.019417476,0.029126214,0.171428571,0.060606061,0,0,6.547028571,2.51369697,473.3,536.030303,5.4,7.848484848,52.71428571,56.63636364,42.32857143,46.51515152,1.014285714,1.090909091,1.742857143,1.939393939,2.685714286,3.090909091,-0.110822511,0,-4.033331602,62.73030303,2.448484848,3.922077922,4.186580087,0.076623377,0.196536797,0.405194805,0.303834808,1
Oshkosh,60,70,United States,80.8,4.862,58.62,45.97,340,0.032352941,0,339,678.2323529,3808.444118,50.13823529,25.86176471,23.75,1.191176471,3.558823529,1.333333333,0.002941176,0,0.002941176,0,0,0,0,0,0,0.008823529,0,0,0,0.005882353,0,0,0,0,0.020648968,0,0.017699115,0,0.008849558,0,0,0,0,0.020588235,0,0.031347962,0.047619048,0,0,0.229360502,0.803619048,3876.561129,2773.714286,51.86833856,23.85714286,25.70532915,28.23809524,23.5799373,26.33333333,1.203761755,1,3.573667712,3.333333333,1.295597484,1.904761905,0.016271085,0,0.574258546,-1102.846843,-28.0111957,2.532766084,2.753396029,-0.203761755,-0.240334378,0.60916442,1.002949853,0.997058824
Panasonic,75,97,Japan,704.09,26.472,617.5,180.37,214,0.294392523,0,214,156.046729,106.6635514,2.41588785,32.1635514,29.20560748,1.079439252,2.448598131,0.172897196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0.009345794,0,0.093457944,0,0,0,0.004672897,0.018691589,0,0.009345794,0.009345794,0.009345794,0.014018692,0.304812834,0.222222222,0,0,9.533470588,6.567518519,104.8877005,118.962963,2.481283422,1.962962963,30.41176471,44.2962963,27.89839572,38.25925926,1.080213904,1.074074074,2.288770053,3.555555556,0.155080214,0.296296296,-0.082590612,0,-2.96595207,14.07526243,-0.518320459,13.88453159,10.36086354,-0.00613983,1.266785502,0.141216082,0.631268437,1
PayPal,66,84,United States,175.34,24.59,513.33,1442.66,79,0.746835443,0,79,11649.59494,717.2278481,454.1139241,26.46835443,23.83544304,1.050632911,1.113924051,0.075949367,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063291139,0,0,0,0,0,0,0,0,0,0,0.756756757,0.6,0,0,17.89378378,12.7598,722.6891892,636.4,469.6756757,223.8,25.58108108,39.6,23.10810811,34.6,1.054054054,1,1.108108108,1.2,0.067567568,0.2,-0.156756757,0,-5.133983784,-86.28918919,-245.8756757,14.01891892,11.49189189,-0.054054054,0.091891892,0.132432432,0.233038348,1
Paychex,49,42,United States,41.06,11.078,94.67,245.79,42,0.19047619,0,41,96.28571429,72.04761905,1.642857143,27.0952381,24.38095238,1,2.119047619,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0,0,0,0,0,0,0,0,0,0,0.179487179,0.333333333,0,0,7.221333333,10.04433333,73.1025641,58.33333333,1.717948718,0.666666667,26.71794872,32,23.97435897,29.66666667,1,1,2.128205128,2,0.026315789,0,0.153846154,0,2.823,-14.76923077,-1.051282051,5.282051282,5.692307692,0,-0.128205128,-0.026315789,0.123893805,0.976190476
Paycom,46,33,United States,7.8,1.962,23.1,150.4,86,0.38372093,0,86,1195.534884,286.0930233,0.744186047,27.43023256,25.31395349,1.093023256,2.174418605,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0.011627907,0.058139535,0.392857143,0,0,0,14.67994048,0,291.6785714,51.5,0.75,0.5,27.5,24.5,25.35714286,23.5,1.095238095,1,2.166666667,2.5,0.011904762,0,-0.392857143,0,-14.67994048,-240.1785714,-0.25,-3,-1.857142857,-0.095238095,0.333333333,-0.011904762,0.253687316,1
Penske Automotive,52,50,United States,231.69,4.358,146.25,29.1,157,0.012738854,0,155,1.324840764,25.33121019,0.49044586,22.37579618,21.72611465,1.420382166,12.37579618,0.593548387,0,0,0.012738854,0,0,0,0,0,0,0.012738854,0,0,0,0,0,0,0,0,0.019354839,0,0.019354839,0,0,0,0,0,0,0.044585987,0.057324841,0.013888889,0,0,0,0.778159722,0,25.45833333,23.92307692,0.5,0.384615385,22.05555556,25.92307692,21.42361111,25.07692308,1.430555556,1.307692308,12.27777778,13.46153846,0.605633803,0.461538462,-0.013888889,0,-0.778159722,-1.53525641,-0.115384615,3.867521368,3.653311966,-0.122863248,1.183760684,-0.144095341,0.463126844,0.987261146
PepsiCo,63,79,United States,681.59,72.39,850.62,1835.52,49,0.551020408,0,49,1706.55102,702.1632653,42.42857143,23.83673469,22.73469388,1.306122449,1.020408163,0.469387755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0.040816327,0,0,0,0,0,0.040816327,0,0.568181818,0.4,0,0,5.296181818,2,701.6818182,706.4,39.54545455,67.8,24.43181818,18.6,23.22727273,18.4,1.340909091,1,1.022727273,1,0.477272727,0.4,-0.168181818,0,-3.296181818,4.718181818,28.25454545,-5.831818182,-4.827272727,-0.340909091,-0.022727273,-0.077272727,0.144542773,1
Pernod Ricard,77,98,France,106,16.397,367.67,400.41,2,0.5,0,2,990.5,209,34,51.5,42.5,2.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.58,98,320,0,68,20,83,19,66,2,3,2,1,0,1,1,0,50.58,222,68,63,47,1,-1,1,0.005899705,1
Peugeot,75,97,France,836.43,35.827,783.12,128.16,175,0,0,175,0,12312.09143,78.44571429,7.731428571,7.6,1.057142857,2.074285714,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011428571,0,0,0,0,0,0,0,0.022857143,0,0,0,0,0,0,0,0,12314.28402,12250.33333,78.93491124,64.66666667,7.656804734,9.833333333,7.526627219,9.666666667,1.059171598,1,2.059171598,2.5,0.124260355,0,0,0,0,-63.95069034,-14.26824458,2.1765286,2.140039448,-0.059171598,0.440828402,-0.124260355,0.516224189,1
Pfizer,70,90,United States,506.6,157.9,1674.89,2128.08,57,0.771929825,0,57,36343.08772,1542,65,39.29824561,35.22807018,1.105263158,7.438596491,1.771929825,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0.087719298,0,0.052631579,0,0,0,0,0,0,0,0,0.76,0.857142857,0,0,26.53104,21.915,1620.84,978.8571429,64.76,66.71428571,38.06,48.14285714,34.44,40.85714286,1.12,1,7.64,6,1.76,1.857142857,0.097142857,0,-4.61604,-641.9828571,1.954285714,10.08285714,6.417142857,-0.12,-1.64,0.097142857,0.168141593,1
Philips,76,97,Netherlands,218.05,13.05,303.25,387.57,7,0.714285714,0,7,2095.428571,583.4285714,85.14285714,22.14285714,20.85714286,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,,0,,13.776,,583.4285714,,85.14285714,,22.14285714,,20.85714286,,1,,1,,0,,,,,,,,,,,,0.020648968,1
Phillips 66,46,33,United States,1074.43,30.7,587.2,320.37,76,0.460526316,0,76,228.0657895,105.8026316,1.684210526,47.01315789,39.48684211,1.078947368,1.026315789,0.223684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0.013157895,0.039473684,0,0.065789474,0.039473684,0,0,0.184210526,0.438596491,0.526315789,0,0,9.143192982,13.51810526,113.1754386,83.68421053,1.859649123,1.157894737,43.15789474,58.57894737,36.94736842,47.10526316,1.105263158,1,1.035087719,1,0.228070175,0.210526316,0.087719298,0,4.374912281,-29.49122807,-0.701754386,15.42105263,10.15789474,-0.105263158,-0.035087719,-0.01754386,0.224188791,1
Pirelli,70,91,Italy,59.58,4.904,155.77,38.93,136,0.25,0,136,6093.992647,3010.647059,12.52941176,26.58823529,23.48529412,1.529411765,3.514705882,0.367647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044117647,0,0,0,0,0.014705882,0,0.007352941,0,0,0.036764706,0.263565891,0,0,0,43.82914729,0,3052.852713,2232.857143,12.86821705,6.285714286,25.71317829,42.71428571,22.7751938,36.57142857,1.534883721,1.428571429,3.480620155,4.142857143,0.364341085,0.428571429,-0.263565891,0,-43.82914729,-819.9955703,-6.582502769,17.00110742,13.79623477,-0.106312292,0.662236988,0.064230343,0.401179941,1
Procter & Gamble,67,85,United States,703.46,49.86,1185.6,2918.04,341,0.33431085,0,338,2022.354839,520.0527859,11.35777126,57.91202346,47.74486804,1.712609971,2.258064516,0.192307692,0.017595308,0,0,0,0.011730205,0,0,0,0,0,0,0,0,0,0.002932551,0.038123167,0,0,0.136094675,0,0.00591716,0,0.047337278,0.023668639,0.038461538,0.014792899,0.00591716,0.014662757,0.023460411,0.32183908,0.375,0,0,21.03309579,31.7806875,540.559387,453.15,11.49042146,10.925,53.7394636,71.525,44.98084291,56.7625,1.685823755,1.8,2.333333333,2.0125,0.205426357,0.15,0.05316092,0,10.74759171,-87.40938697,-0.565421456,17.7855364,11.78165709,0.114176245,-0.320833333,-0.055426357,1.005899705,0.991202346
Progressive,57,65,United States,390.6,35.846,562.65,452.44,37,0.216216216,0,37,607.7837838,354.0810811,50.37837838,38.08108108,33.02702703,1.378378378,3.891891892,0.621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324324324,0.216216216,,0,,12.29554054,,354.0810811,,50.37837838,,38.08108108,,33.02702703,,1.378378378,,3.891891892,,0.621621622,,,,,,,,,,,,0.109144543,1
Prudential,71,93,United Kingdom,945.19,7.675,4403.58,368.94,43,0.186046512,0,43,595.1860465,336.7906977,154.0697674,25.18604651,23.23255814,1.279069767,1.139534884,0.465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0,0,0,0.023255814,0,0,0,0,0.023255814,0,0.205128205,0,0,0,4.740948718,0,354.2307692,166.75,168.1282051,17,24.56410256,31.25,22.64102564,29,1.256410256,1.5,1.128205128,1.25,0.461538462,0.5,-0.205128205,0,-4.740948718,-187.4807692,-151.1282051,6.685897436,6.358974359,0.243589744,0.121794872,0.038461538,0.126843658,1
Public Storage,60,70,United States,28.74,15.155,118.26,323.86,268,0.037313433,0,268,212.1231343,481.1604478,10.14925373,21.94402985,20.74626866,1.007462687,1.884328358,0.085820896,0,0,0,0,0,0,0,0,0,0.018656716,0,0,0,0.007462687,0,0,0,0,0.063432836,0,0.02238806,0,0.026119403,0,0,0,0,0,0,0.041493776,0,0,0,0.853286307,0,484.9294606,447.5185185,10.86721992,3.740740741,21.49377593,25.96296296,20.3153527,24.59259259,1.008298755,1,1.589211618,4.518518519,0.095435685,0,-0.041493776,0,-0.853286307,-37.41094206,-7.126479176,4.469187029,4.277239895,-0.008298755,2.9293069,-0.095435685,0.790560472,1
Publicis Groupe,72,94,France,123.13,9.413,366.6,70.32,3,1,0,3,3352,292.3333333,5,49.33333333,40.33333333,1,2,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,252.3083333,,292.3333333,,5,,49.33333333,,40.33333333,,1,,2,,2.333333333,,,,,,,,,,,,0.008849558,1
Qualcomm,68,87,United States,247.42,40.48,319.38,884.98,133,0.248120301,0,133,1541.676692,1497.263158,11.81203008,31.36090226,28.42105263,1.127819549,1.804511278,0.180451128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0,0,0,0,0,0.007518797,0,0.007518797,0.022556391,0.052631579,0.25,0.2,0,0,3.731164062,2.4766,1507.335938,1239.4,12,7,31.3984375,30.4,28.4140625,28.6,1.1328125,1,1.8203125,1.4,0.1796875,0.2,-0.05,0,-1.254564062,-267.9359375,-5,-0.9984375,0.1859375,-0.1328125,-0.4203125,0.0203125,0.392330383,1
RBC,75,97,Canada,508.5,99.57,11162.56,877.11,90,0.322222222,0,90,1121.833333,428.2,14.76666667,32.81111111,28.4,1.2,1.244444444,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0.011111111,0.011111111,0.321428571,0.333333333,0,0,9.31702381,31.42283333,431.6190476,380.3333333,14.98809524,11.66666667,32.13095238,42.33333333,27.83333333,36.33333333,1.178571429,1.5,1.178571429,2.166666667,0.178571429,0.5,0.011904762,0,22.10580952,-51.28571429,-3.321428571,10.20238095,8.5,0.321428571,0.988095238,0.321428571,0.265486726,1
RHB Bank,60,72,Malaysia,28.3,5.992,629.73,44.3,154,0.422077922,0,154,18618.79221,2978.928571,2.668831169,45.57792208,40.01948052,1.019480519,1.603896104,0.006493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.012987013,0,0,0.006493506,0,0.006493506,0,0,0.025974026,0.006493506,0.432624113,0.307692308,0,0,12.42280851,7.699,2854.092199,4332.923077,2.780141844,1.461538462,45.03546099,51.46153846,39.4893617,45.76923077,1.014184397,1.076923077,1.609929078,1.538461538,0.007092199,0,-0.124931806,0,-4.723808511,1478.830878,-1.318603382,6.426077469,6.279869067,0.06273868,-0.07146754,-0.007092199,0.454277286,1
Rakuten,58,66,Japan,115.95,-2.925,843.4,116.18,71,0.098591549,0,70,1528.352113,1185.422535,788.7323944,51.46478873,41.45070423,1.38028169,1.098591549,2.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0.014285714,0.014285714,0,0.057142857,0,0,0,0,0,0.014084507,0.107692308,0,0,0,3.381076923,0,1009.276923,3093.666667,571.9076923,3137.666667,39.41538462,182,32.81538462,135,1.246153846,2.833333333,1.107692308,1,1.546875,7,-0.107692308,0,-3.381076923,2084.389744,2565.758974,142.5846154,102.1846154,1.587179487,-0.107692308,5.453125,0.209439528,0.985915493
Ralph Lauren,61,74,United States,63.91,6.649,74.46,54.42,430,0.102325581,0,430,8394.630233,20321.46512,124.0139535,61.14651163,48.75116279,1.448837209,3.004651163,0.002325581,0.002325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086046512,0,0.006976744,0,0,0.03255814,0.037209302,0,0,0.020930233,0.134883721,0.092643052,0.158730159,0,0,3.59913079,6.258984127,20812.0109,17463.84127,125.5149864,115.2698413,57.77656676,80.77777778,46.49046322,61.92063492,1.403269755,1.714285714,3.144414169,2.19047619,0,0.015873016,0.066087107,0,2.659853337,-3348.169629,-10.24514511,23.00121102,15.43017171,0.31101596,-0.953937978,0.015873016,1.268436578,1
RingCentral,44,28,United States,9.03,-0.536,14.51,201.21,106,0.103773585,0,106,775.3584906,651.3867925,3.358490566,23.68867925,21.80188679,1.028301887,1.981132075,0.41509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028301887,0,0,0,0.009433962,0,0,0,0,0.009433962,0.009433962,0.099009901,0.2,0,0,4.998316832,8.2132,666.9207921,337.6,3.396039604,2.6,23.21782178,33.2,21.34653465,31,1.02970297,1,1.97029703,2.2,0.425742574,0.2,0.100990099,0,3.214883168,-329.3207921,-0.796039604,9.982178218,9.653465347,-0.02970297,0.22970297,-0.225742574,0.312684366,1
Rockwell Automation,64,79,United States,67.6,7.118,66.66,219.46,123,0.276422764,0,122,294.796748,156.6097561,2.674796748,60.05691057,49.84552846,1.243902439,4.25203252,0.655737705,0,0,0,0,0,0,0,0,0,0.016260163,0,0.008130081,0,0.008130081,0,0.016260163,0,0,0.155737705,0,0.024590164,0,0.008196721,0.008196721,0.024590164,0.008196721,0,0,0.008130081,0.306930693,0.136363636,0,0,19.89154455,8.934818182,159.6039604,142.8636364,2.603960396,3,57.76237624,70.59090909,48.01980198,58.22727273,1.287128713,1.045454545,3.940594059,5.681818182,0.57,1.045454545,-0.170567057,0,-10.95672637,-16.74032403,0.396039604,12.82853285,10.20747075,-0.241674167,1.741224122,0.475454545,0.362831858,0.991869919
Roku,45,31,United States,11.29,-0.599,14.7,153.92,164,0.37804878,0,164,924.7804878,261.6890244,73.25,17.6097561,16.48780488,1.042682927,1.280487805,1.402439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018292683,0,0.006097561,0,0,0,0,0,0,0.012195122,0,0.371069182,0.6,0,0,11.97784906,22.4664,263.2955975,210.6,74.58490566,30.8,17.3836478,24.8,16.30188679,22.4,1.044025157,1,1.283018868,1.2,1.396226415,1.6,0.228930818,0,10.48855094,-52.69559748,-43.78490566,7.416352201,6.098113208,-0.044025157,-0.083018868,0.203773585,0.483775811,1
Royal Bank of Scotland,72,93,United Kingdom,235.11,45.148,9578.46,168.43,182,0.252747253,0,182,102.9725275,43.59340659,2.230769231,77.67582418,60.2967033,1.016483516,2.648351648,1.318681319,0,0,0,0,0,0,0,0,0,0.005494505,0,0,0,0,0,0,0,0,0.093406593,0,0.06043956,0,0.005494505,0,0,0,0.005494505,0.016483516,0,0.272727273,0.142857143,0,0,5.736305195,2.721428571,40.16883117,62.42857143,2.175324675,2.535714286,74.6038961,94.57142857,58.06493506,72.57142857,1.019480519,1,2.448051948,3.75,1.188311688,2.035714286,-0.12987013,0,-3.014876623,22.25974026,0.36038961,19.96753247,14.50649351,-0.019480519,1.301948052,0.847402597,0.536873156,1
Royal Dutch Shell,47,37,Netherlands,3115.62,99.478,3939.61,1264.89,6,0,0,6,0,4262.333333,272.3333333,81,65.5,1,3.833333333,1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.5,0,0,0,0,0,0,3880.6,6171,294.8,160,81.8,77,66,63,1,1,4.2,2,1.8,2,0,0,0,2290.4,-134.8,-4.8,-3,0,-2.2,0.2,0.017699115,1
Saipem,62,77,Italy,101.84,0.134,146.96,25.54,94,0.393617021,0,94,1052.734043,493.0319149,7.829787234,69.89361702,54.40425532,1,3.914893617,0.180851064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0.021276596,0.042553191,0,0,0.244680851,0,0.053191489,0,0.031914894,0.127659574,0.063829787,0.127659574,0.031914894,0.021276596,0,0.338461538,0.517241379,0,0,29.14810769,57.30834483,572.1230769,315.7586207,9.107692308,4.965517241,63.8,83.55172414,50.67692308,62.75862069,1,1,3.707692308,4.379310345,0.138461538,0.275862069,0.178779841,0,28.16023714,-256.3644562,-4.142175066,19.75172414,12.08169761,0,0.671618037,0.137400531,0.277286136,1
