company,environment_rating,environment_percentage,united_states,europe,asia,ln_Sales,Profits,ln_assets,ln_marketvalue,ln_posts_per_year,ln_posts_per_day,has_location,bin_captions_per_year,bin_is_sponsored,ln_likes,ln_comments,bin_mention_counts,ln_hashtag_counts,ln_emoji_counts,total_green_mentions,total_green_hashtags,total_green_caption,total_green,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff
Goodyear,64,80,1,0,0,4.9630543984668085,-8.69,5.1234281215713775,2.8724340572094973,4.465908118654584,0.22608906183573121,0.0,1,0,8.412047122985182,5.654364206220578,1,0.7820946667466542,0.556287998122748,0.0,0.0,0.034883721,0.034883721,-0.108433735,0.0,-3.61953012,69.80321285,-271.6787149,20.06024096,15.97590361,-0.072289157,0.15261044199999999,-0.771084337
HCA Healthcare,54,57,1,0,0,6.249589067317437,30.47,6.120758850936373,5.921337103666186,6.186208623900494,0.8881704224974679,0.0,1,0,5.204561647892716,1.4122434130840211,2,1.7965589298689164,0.7355349588407576,0.0041237109999999995,0.04948453700000001,0.38969072099999996,0.443298969,0.097667343,0.0,8.931926369,-4.344827586,0.2336714,38.30517241,25.52363083,0.022819473,0.568762677,0.171602434
HDFC Bank,51,49,0,0,1,5.3395072933728995,38.437,7.645220734943031,6.596408731891645,5.556828061699537,0.5659170060674282,0.0,1,0,8.0755910758274,3.9538491466962644,2,1.5404450410185773,0.06381151286859021,0.0,0.011627907000000002,0.011627907000000002,0.023255814000000003,0.036144578,0.0,-1.4866157969999998,-2113.072289,-10.27175368,0.044176707,-1.120481928,-0.144578313,0.23025435100000002,-0.06827309200000001
HP,73,95,1,0,0,6.371081792247616,30.27,5.760666776856913,5.406094958721468,3.8501476017100584,0.12724322660863274,0.0,0,0,7.602281942617633,4.200465658065474,2,1.2893524160354446,0.3364722366212129,0.0,0.065217391,0.24444444300000004,0.309661834,-0.287804878,0.0,-41.53210732,137.595122,-7.087804877999999,35.98536585,26.78536585,-0.487804878,2.434146341,0.675
Hainan Airlines,60,72,0,0,1,4.656623467577007,-5.334,5.623367475468556,3.745732265706719,2.5649493574615367,0.03478611599994544,0.083333333,1,0,6.530999097461841,2.577688383492131,1,0.7339691749202003,0.15415068011297248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halkbank,56,62,0,0,1,4.505570820765336,2.531,6.638698670653521,2.33214389523559,5.351858133476067,0.48209833440776895,0.0,0,0,7.8817397309498345,4.479228962668052,1,0.7576857015412665,0.11350037413906072,0.0,0.0,0.0,0.0,-0.260869565,0.0,-12.81308696,451.3043478,-70.84541063,3.236714976,1.9710144930000002,-0.004830918,-0.13526570000000002,-0.12195122
Halyk Bank,48,39,0,0,1,3.2895206644375325,8.734,5.489598664713463,3.3083508312958037,3.4657359027997265,0.08750289850646861,0.0,0,0,6.499835547900411,4.63347546211726,1,0.6931471805599453,1.0753554265861955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hasbro,69,89,1,0,0,3.949126093379648,4.2410000000000005,4.656243456172092,4.604469940873698,5.170483995038151,0.41622315821284706,0.0,1,1,7.09051959524365,3.888315621655434,2,1.3424917385734378,0.2689360299582366,0.005714286,0.08,0.028571429,0.114285715,-0.052268245,-0.00591716,-3.2301538460000003,-410.091716,-20.35996055,3.50591716,3.881656805,0.014792898999999998,-1.203155819,0.025641026
Heineken,70,90,0,1,0,5.595714593686387,12.165999999999999,6.25960058434102,5.415033166243997,4.30406509320417,0.19502324193752266,0.02739726,0,0,8.5719900671187,4.332534169136066,1,1.0078579252546453,0.245122458206898,0.01369863,0.0,0.027777778,0.041476408,-0.049295775,0.0,-10.61501408,-2778.760563,-61.31690141,22.04225352,17.45070423,0.429577465,0.267605634,0.7428571429999999
Henkel,76,98,0,1,0,5.4211100551349025,23.336,5.88482543661827,5.957080120246151,4.836281906951478,0.31388444453761527,0.11199999999999999,1,0,6.005387175948338,3.3578722569237818,2,2.25758772706331,1.117106871304274,0.0,0.36000000000000004,0.52,0.8800000000000001,-0.130040323,0.0,-7.258419019,10.35551075,-17.69556452,4.248991935,3.763104839,-0.152553763,0.171370968,0.21875
Hershey,68,88,1,0,0,4.395312978999615,11.165,4.494797128506721,5.622102315980096,3.5263605246161616,0.09289374712656719,0.0,0,0,7.7667121806906225,4.220398573823004,2,0.8602012653769576,0.2954642128938359,0.0,0.0,0.0,0.0,0.258064516,0.0,0.337435484,-1119.5483869999998,-47.96774194,-8.274193548,-6.693548387000001,-0.129032258,-0.387096774,-0.36666666700000006
Hewlett Packard Enterprise,73,95,1,0,0,5.650768402333546,12.05,6.260422410561484,4.8722157835894295,3.7376696182833684,0.11417114551629702,0.0,1,0,6.004308538028277,1.9104454394866408,2,1.1306150198802678,0.3973017974362165,0.0,0.0,0.170731708,0.170731708,-0.072222222,0.0,-10.19627222,111.87222220000001,-0.6333333329999999,22.32777778,14.38333333,0.20555555600000003,-0.33888888899999997,-0.327777778
Hikvision,63,79,0,0,1,4.412313327278754,17.762,4.64477544058045,6.054063688864502,3.258096538021482,0.07115376055024646,0.36,1,0,6.04652075285606,2.7239235502585,1,1.355835153635182,0.5187937934151676,0.0,0.0,0.0,0.0,-0.152173913,0.0,0.051913043,-130.0434783,-0.804347826,-3.0652173910000005,-2.847826087,-0.043478261,-0.956521739,0.347826087
Hilton,63,77,1,0,0,4.560904769690076,8.81,5.014428092334952,5.351099551987006,5.8805329864007,0.7193495528893143,0.9215686270000001,1,1,9.046433760681472,4.978856475414083,2,1.2337763345803023,0.7738360918604755,0.019607843,0.341736695,0.831932774,1.193277312,0.10737327199999999,-0.0036866359999999996,20.45507419,-1904.3541469999998,-11.43548387,35.39700461,25.07465438,1.123502304,3.328110599,0.099539171
Hologic,54,55,1,0,0,3.5336865647082343,6.162000000000001,4.237289838207198,4.870299853969361,4.912654885736052,0.33520721396019587,0.04444444400000001,0,0,4.531164772713489,1.0986122886681098,1,1.170071252581289,0.2914344223231404,0.0,0.014814813999999999,0.09774436099999999,0.11255917499999998,0.10400000000000001,0.0,75.482716,6.4079999999999995,0.324,7.16,6.4239999999999995,-0.055999999999999994,0.516,-0.041463415
Home Depot,67,86,1,0,0,7.006015648149656,112.42,6.24097735344226,7.767365600401579,5.3471075307174685,0.4802751795420178,0.0,1,0,7.84199308512925,4.213367304088061,2,0.6955366679597134,0.2744368459417603,0.014354067,0.0,0.17703349300000001,0.19138756,0.014328808,0.0,4.760405732,241.29140269999996,-22.21659125,4.826696833,4.238763198,-0.141176471,-0.005882353000000001,-0.199095023
Honda Motor,69,89,0,0,1,7.261856914801744,43.323,7.542383120062792,6.057860716747665,5.3471075307174685,0.4802751795420178,0.004784689,0,0,7.309209162876389,2.367422612458412,1,1.4203952550005943,0.0,0.0,0.0,0.004807692,0.004807692,-0.24154589399999998,0.0,-3.21221256,2.528985507,-5.219806763,57.42753623,36.16908213,-0.038647343,-0.644927536,0.0
Hormel Foods,60,71,1,0,0,4.566533302373173,9.802999999999999,4.429625613473161,5.5331918407379455,5.3612921657094255,0.48573470204106683,0.004716980999999999,0,0,4.218327764025146,1.0715189980965902,2,1.471042959852508,0.37172696859722926,0.0,0.018867925,0.08530805600000001,0.104175981,-0.080673759,0.0,-69.68872695,-7.662234043,-0.708333333,3.822695035,3.005319149,-0.046099290999999994,-0.351950355,-0.037878788
Humana,69,89,1,0,0,6.51938324830015,26.14,5.850275336670169,6.226121563380083,2.3978952727983707,0.029071814750343608,0.0,1,0,6.833678075585821,2.8622008809294686,1,0.9162907318741551,0.09531017980432493,0.0,0.1,0.1,0.2,-0.125,0.0,35.996375,-775.75,-13.125,13.75,12.875,0.0,0.0,0.5
Huntington Bank,59,70,1,0,0,4.01349597435878,11.01,7.038757225252801,4.55081959123801,2.5649493574615367,0.03478611599994544,0.0,1,0,4.60683546534043,0.0,2,0.8472978602443463,0.0,0.083333333,0.0,0.25,0.333333333,-0.111111111,0.0,24.76755556,13.11111111,0.0,15.77777778,12.77777778,3.0,0.0,0.0
Hyundai Mobis,74,95,0,0,1,5.768227241398966,18.230999999999998,5.961056884686556,4.8868844866600805,5.4638318050256105,0.5266292888014855,0.0,1,0,4.6394688219153855,1.4551453785793687,1,1.8496268516255783,0.0,0.0,0.0042553190000000005,0.051063829,0.055319148,-0.221599402,0.0,-7.181581465,-45.91741405,-1.881165919,2.826980568,2.584828102,-0.00896861,0.7649476829999999,0.0
Hyundai Motor,66,84,0,0,1,6.80920485525286,22.851,7.399073871759055,5.3091089276262355,5.484796933490655,0.53530237032726,0.7416666670000001,1,0,8.83605592978899,3.8344217594766405,1,0.7439195060917845,0.33944400724775925,0.0375,0.0,0.100000001,0.137500001,-0.00462963,0.0,-0.13904166699999998,-89.60648148,7.805555556,5.597222222,5.12962963,0.0,-0.023148147999999997,0.33796296299999995
IBM,67,85,1,0,0,6.641665081840398,90.15,7.336305203804258,7.017362763487286,4.04305126783455,0.15288565716624125,0.071428571,1,0,8.43945556303828,4.1091158794954925,1,0.7195804378367964,0.35667494423873236,0.0,0.0,0.08928571499999999,0.08928571499999999,-0.301886792,0.0,-46.46671698,-197.27044030000002,-5.874213836,7.742138365,8.308176101,-0.018867925,-0.056603774,-0.10062893099999999
ITC,60,71,0,0,1,4.027848570933736,16.258,4.626638092603332,5.700978547323467,4.07753744390572,0.15793617294150092,0.0,1,0,7.777987629109221,3.979681653901961,2,0.8740309225267184,1.8367108570958157,0.0,0.017241378999999998,0.12068965599999999,0.13793103499999998,-0.044871795,0.0,-0.438660256,-2.192307692,-24.16666667,19.12820513,12.21153846,-0.25,-0.256410256,0.9935897440000001
Iberdrola,24,18,0,1,0,5.98622584905978,41.101000000000006,7.220542074217168,6.438855040776555,5.905361848054571,0.7321976955764993,0.131147541,1,0,8.558920218830645,4.358213928583468,2,1.5149470690420068,1.4906297612763177,0.00273224,0.303278689,0.426229508,0.732240437,-0.155042614,0.0,-6.085553409,-3658.7186079999997,-78.16392045,-4.880397727,-2.780823864,-0.24247159100000001,1.749289773,-0.875852273
Indian Bank,55,57,0,0,1,3.5544905510752844,1.3330000000000002,6.044863123832677,1.6524974018945473,6.267200548541362,0.936729399598828,0.0,1,0,7.569052689281195,2.450742837000742,1,1.391035953731262,0.03180810754981674,0.0,0.001901141,0.026615969000000003,0.028517110000000002,0.12226596699999999,0.0,8.101752406000001,-1827.3941379999999,-5.5651793529999996,-1.006780402,-1.436132983,0.0,-0.479877515,-0.033464567
IndusInd Bank,61,74,0,0,1,3.9396381724611196,6.287000000000001,6.009083419196435,3.7891771754293,5.556828061699537,0.5659170060674282,0.0038759690000000004,1,0,5.795150197422055,1.7515563614564933,2,1.4168310850401227,0.015384918870013697,0.0,0.015503876000000002,0.042635659,0.058139535,0.086065574,0.0,33.63256557,-214.93618270000002,-2.2423887590000002,30.88290398,20.92681499,1.221311475,1.832552693,-0.016393443
Infosys,77,98,0,0,1,4.8601224338169535,23.404,4.817293234018836,6.009279906977984,5.017279836814924,0.36636238202080207,0.033333333,1,0,7.655646293963309,2.093508798850187,1,1.3065293925607753,0.5577092098556807,0.006666666999999999,0.026666666999999998,0.153333334,0.18666666799999998,0.024,0.0,6.822488000000001,-434.616,1.3519999999999999,16.816,11.687999999999999,0.055999999999999994,0.368,0.064
Intel,70,91,1,0,0,6.631105460144786,227.35,7.298512758218027,7.84013587200524,4.48863636973214,0.2307839061268628,0.0,1,0,8.770894163545668,4.5982142311310295,1,1.15387496719979,0.5266094913598701,0.0,0.022727272000000003,0.011363636000000002,0.034090908,-0.413793103,0.0,-5.5273448279999995,2073.632184,-25.59770115,-4.735632184,-3.0229885060000004,-0.08045977,3.873563218,0.310344828
Interpublic Group,60,70,1,0,0,4.636668853047462,6.687,5.107701506929262,4.20707783220934,3.6109179126442243,0.10092591834996048,0.055555556,1,0,5.150236192779937,1.5926307941855156,2,1.08930989593103,0.7205461549642759,0.0,0.027777778,0.166666668,0.194444446,-0.03030303,0.0,-0.271848485,-49.24242424,-3.545454545,28.303030300000003,22.03030303,-0.03030303,-0.333333333,-0.060606060999999996
Intesa Sanpaolo,71,92,0,1,0,6.024971854412897,46.806999999999995,9.122791395960634,5.611301621862036,4.418840607796598,0.216632726620221,0.17073170699999998,1,0,5.399100348215002,3.5560446827924412,2,0.9914434541720517,0.2182535660004101,0.012195122,0.012195122,0.09756097600000001,0.12195122,-0.28055555600000004,0.0,-18.60609444,37.91666667,-27.70277778,13.95833333,8.627777777999999,-0.34166666700000003,-0.222222222,-0.163888889
Intuit,73,95,1,0,0,4.28040910529489,16.31,4.219654753187547,6.556536849724984,4.927253685157205,0.3394177471997092,0.0,1,0,8.398089027904634,1.9469523586233404,1,0.8514601971180904,0.07045166120231205,0.00729927,0.01459854,0.124087591,0.145985401,-0.107438017,0.0,-2.228661157,2721.868285,2.6807851240000002,7.526859504,5.9220041320000005,0.029442149,-0.176136364,-0.082644628
Invesco,61,73,1,0,0,4.186771802468027,6.513,5.916498514618069,3.702782359282928,2.772588722239781,0.04329680612620561,0.0,1,0,3.632309102625542,0.1823215567939546,1,0.7884573603642703,0.0,0.0,0.0,0.066666667,0.066666667,-0.214285714,0.0,-9.631285714,31.28571429,-0.214285714,-19.07142857,-14.35714286,-0.071428571,-0.214285714,0.0
JM Smucker,56,60,1,0,0,4.345232973844869,6.212000000000001,5.120147180876558,4.883104906984992,4.276666119016055,0.1901570522983911,0.028169014,1,0,5.826083198323582,2.190945121870274,2,0.9895935509791365,0.3120311013899024,0.028169014,0.014084507,0.23943661899999996,0.28169014,-0.087570621,0.0,-5.147545198,-180.6426554,-6.951977401000001,7.25,6.347457627000001,0.21468926600000002,-0.429378531,-0.039548023
JSW Steel,59,68,0,0,1,4.707907263439203,7.557,5.183523608545955,4.0814281702888735,5.337538079701318,0.47661886834797124,0.004830918,1,0,7.216730768421327,3.0477378745659323,2,1.782050655184021,0.06090875274153787,0.0,0.15458937199999997,0.13043478299999997,0.28502415499999995,0.025286867999999997,0.0,1.901025499,-545.5084998,-4.563960901000001,10.59222269,7.418614535,-0.094560136,0.022311942,-0.027836804
Japan Airlines,63,78,0,0,1,4.922969157343683,11.056,5.1911218349444805,4.120499519698952,4.919980925828125,0.33731469665208574,0.757352941,1,0,9.760273297656951,4.398435389318574,1,2.0958502963245285,1.0611547260110719,0.0,0.0,0.09558823500000001,0.09558823500000001,0.0,0.0,0.0,-1058.2976859999999,-21.87617261,0.7892432770000001,0.7004377740000001,0.068792996,0.023764853,-0.133208255
KB Financial Group,69,89,0,0,1,5.925217901289056,27.038,8.411761562118786,4.719569726296587,4.6443908991413725,0.2653097744981528,0.0,1,0,6.512178017745354,5.4344001133238224,1,2.762219614624364,1.5555864176931835,0.0,0.0,0.009708738,0.009708738,-0.019607843,0.0,-0.319931373,-26.54901961,-182.9313725,-27.39215686,-25.08823529,-0.019607843,-0.843137255,-2.764705882
KIA Motors,71,92,0,0,1,6.235312279980484,12.202,6.128091144639807,4.59066549978521,5.262690188904886,0.4487619135959519,0.005208333,1,0,8.118789033522404,3.722425039582831,1,0.7898768070184964,0.14066732977956392,0.0,0.0,0.005208333,0.005208333,0.228723404,0.0,7.212260637999999,-522.5904255,5.755319149,9.090425532000001,7.382978723,-0.010638298000000001,-0.20744680899999998,-0.154255319
Kohl's,62,76,1,0,0,5.302010538385654,6.91,4.987366667156902,3.389799336709786,5.872117789475416,0.7150298919999291,0.0,1,0,7.965966270735454,3.9744937121102577,2,0.9976363714093576,0.5984018132190264,0.019774011,0.019774012,0.121468927,0.16101695,0.092041914,0.0,38.785,-846.6856414999999,19.80487114,8.595865194,7.52308128,0.071934296,-0.11668082699999999,-0.001132824
Kotak Mahindra Bank,56,61,0,0,1,4.316954637930166,12.390999999999998,6.33843505495895,5.848402164266144,5.081404364984463,0.386605988248824,0.0,1,0,9.474813468984756,3.480085576988867,2,2.016568299861326,0.054724899689246466,0.0,0.1625,0.2375,0.4,-0.136986301,0.0,-4.97537182,-7983.030333,-7.082191781000001,39.12035225,25.71135029,-0.072407045,1.4735812130000001,-0.061643835999999994
Kraft Heinz Company,57,63,1,0,0,5.532361292330535,19.08,6.948638071654147,5.9177103585193205,3.6635616461296463,0.10624507981557108,0.236842105,1,0,4.997390067417347,1.756041386589612,2,1.7142719737591594,0.521296923445786,0.0,0.026315789,0.105263157,0.131578946,0.047619048,0.0,24.143961899999997,15.17142857,-0.495238095,28.34285714,20.36190476,-0.37142857100000004,-0.6,-0.019047619
Kroger,67,85,1,0,0,7.109765077445518,16.55,6.173765270351586,5.534771931921918,5.2832037287379885,0.4562666392333133,0.005102041,1,0,6.261384574768225,3.91548638878611,2,0.7331525151442326,0.5209779949997057,0.020408163,0.0,0.096938775,0.11734693800000001,0.239566218,0.0,48.87126093,32.45974367,13.98028262,47.12947749,31.21261913,-0.10318764400000001,0.10384489,-0.29773250100000004
Kubota,76,97,0,0,1,5.176883926264505,13.674000000000001,5.669432546612789,5.041293815050048,2.8903717578961645,0.04893062382832186,0.0,1,0,6.978707015173599,3.112207264759783,2,1.6554230257433395,0.5340824859647407,0.0,0.0,0.058823529000000006,0.058823529000000006,0.433333333,0.0,3.8056,-398.4,-20.93333333,36.96666667,28.63333333,1.0,-0.26666666699999997,-0.233333333
L'Oréal,82,98,0,1,0,5.8152045816926226,41.972,6.200022240093773,7.3939828356881865,4.90527477843843,0.3330952811199394,0.11194029900000001,1,0,7.180121026079061,4.516094264091502,2,1.5542091545746426,1.3167682985832803,0.0,0.08208955300000001,0.21641791100000002,0.29850746400000006,0.089996539,0.0,7.004562132,-484.04257530000007,-23.74316372,12.16614746,7.680166147,-0.42194531,0.70751125,0.939425407
LG Electronics,74,96,0,0,1,6.265491308736761,4.107,5.927832281863126,4.408303357752101,4.844187086458591,0.3160372982585189,0.0,0,0,4.454624112819987,1.6468254444139776,2,1.6406904559905124,0.7738050835773999,0.0,0.031746032,0.15200000000000002,0.18374603200000003,0.20952381,0.0,9.593895238,-14.48571429,-0.171428571,5.0,4.057142857,0.104761905,-0.47619047600000003,-0.03021978
Lloyds Banking Group,75,96,0,1,0,6.467403651518229,31.37,9.310004695089129,5.66077058406291,3.6888794541139363,0.10889408842961364,0.256410256,1,0,4.700946458063627,1.8376965644069174,1,1.405342556109453,0.2484613592584997,0.0,0.23076923100000002,0.8974358969999999,1.1282051279999998,-0.42780748700000004,0.0,-160.0709733,-62.44919786,-2.064171123,126.0962567,70.45454545,-0.032085561,0.072192513,-0.082887701
Lockheed Martin,67,86,1,0,0,6.417173361693189,62.43,6.201482331203264,6.995821099850371,3.9318256327243257,0.13757923591665921,0.06,1,0,9.834577891872774,4.86383530936938,2,1.1249295969854831,0.19885085874516517,0.02,0.04,0.04,0.1,-0.333333333,0.0,-12.03158333,2487.270833,1.020833333,-0.979166667,-2.729166667,1.6041666669999999,-1.125,0.291666667
Lowe's,65,82,1,0,0,6.582689737942544,42.67,6.018349875889364,6.674321464044161,4.90527477843843,0.3330952811199394,0.0,1,0,7.997818692256121,4.423594619554124,2,1.6716416203904532,0.6115485366284829,0.0,0.246268657,0.417910448,0.664179105,-0.13146997900000001,0.0,-4.09697205,1252.03882,-37.96014493,31.64492754,20.97619048,0.530020704,2.515010352,0.054865424
MGM Resorts,58,66,1,0,0,4.793805104838638,28.258000000000003,5.971746416241879,4.4298639640880415,4.51085950651685,0.23545681181330097,0.655555556,1,0,6.584039114468001,3.097586649681827,2,0.7985076961177716,0.35222059343310214,0.0,0.0,0.022222222000000003,0.022222222000000003,-0.045977011,0.0,3.4264482760000003,-437.0229885,-10.83908046,96.43678161,57.14942529,-0.16091954,-0.229885057,-0.09195402300000001
Macquarie Group,66,85,0,0,0,4.751000634199631,22.011,7.3007293647455125,5.432061236597632,3.8501476017100584,0.12724322660863274,0.065217391,1,0,4.805089611317493,0.8253189538208093,2,0.9671491492564065,0.0,0.0,0.108695652,0.52173913,0.630434782,0.077419355,0.0,15.29347312,-9.294623656,-0.221505376,5.9397849460000005,2.913978495,-0.21720430100000002,-0.04516129,0.0
Macy's,59,68,1,0,0,5.538514672428074,5.64,5.4242008382382885,2.952302715626655,5.60947179518496,0.5890968517878719,0.0036764709999999997,0,0,8.027888009181222,4.6262695496091695,2,0.7380783679709311,0.4261596995775033,0.0,0.0,0.003690037,0.003690037,-0.15789473699999998,0.0,-14.58881955,-206.141604,-54.84210526,-2.877192982,-1.457393484,0.224310777,-0.09398496199999999,-0.202515723
Makita,62,77,0,0,1,3.841171264456195,4.694,4.183423245305645,4.504023003983134,5.780743515792329,0.6692654486169809,0.0,1,0,8.324678686175847,3.5779133009088997,1,2.321294425704579,0.201233441908845,0.0,0.06501548,0.39009287899999995,0.45510835899999996,0.026538679,0.0,0.47740946700000003,-1023.621871,-14.71960286,18.92428948,14.02724449,-0.054065499999999996,1.194993412,0.129070205
Manulife,69,90,0,0,0,6.369250086109404,42.218999999999994,8.686270765903842,5.507240282222274,4.394449154672439,0.21187081287342976,0.0125,1,0,5.604468456845854,1.6069347822159818,1,0.7941230978999475,0.024692612590371414,0.0,0.0,0.22500000000000003,0.22500000000000003,-0.082663605,0.0,-1.291067738,23.30309989,0.38231917299999996,17.23880597,12.88059701,-0.029850746,-0.253731343,-0.029850746
Marks & Spencer,76,97,0,1,0,4.88302916949111,0.745,4.80172332502877,3.1625170911988163,7.19668657083435,1.596373593639249,0.0,1,0,8.244557177191057,4.995716971221156,1,0.712449932939474,0.38067254062246886,0.0,0.0,0.049475262000000006,0.049475262000000006,0.147448306,0.0,50.61472698,-800.7814953,-30.31567036,6.168482082000001,5.690984562000001,-0.027804263,-0.041566747,-0.005797771
Marriott International,63,78,1,0,0,5.350530237994971,12.73,5.527482750180741,5.689852569122703,4.1588830833596715,0.1704519812684215,0.412698413,1,0,7.181265981986116,2.9634714115898677,2,0.9567317013655927,0.015748357093139185,0.0,0.0,0.126984127,0.126984127,0.037037037,0.0,0.29507407399999996,228.64814810000001,4.240740741000001,-11.33333333,-8.185185185,0.574074074,-0.185185185,-0.018518519
Mastercard,74,96,1,0,0,5.1418389797116,79.49,5.728410044480931,7.923641540871692,4.248495242049359,0.18526706701635856,0.086956522,1,0,7.227988716392608,4.289665002240694,2,0.8221393008211124,0.35086097402229216,0.0,0.0,0.173913044,0.173913044,-0.235109718,0.0,-9.786705329,-677.1238245,-23.18338558,9.340125392000001,6.915360502,-0.02507837,-0.219435737,-0.28369906
Maybank,67,87,0,0,1,4.663250397064616,19.788,7.621136366372892,5.292802185859927,4.219507705176107,0.1803530522262085,0.865671642,1,0,4.6536760173578315,2.0257888281560197,1,0.8579024135410641,0.7440672710155711,0.0,0.0,0.134328358,0.134328358,-0.017857143,0.0,-0.26308928600000003,-5.7288961039999995,-1.3490259740000001,2.3279220780000003,2.1655844159999997,0.001623377,0.224025974,-0.016233766
Mazda Motor,70,91,0,0,1,5.77430306747132,5.395,5.580220271735778,3.6119984097779785,5.278114659230517,0.45439573161907043,0.441025641,1,0,6.641610544163155,2.0781586678990394,2,1.2192402765703607,0.040206420453410045,0.0,0.0,0.08717948700000001,0.08717948700000001,-0.048571429000000006,0.0,-2.210847143,17.01714286,0.29,5.285714286,4.597142857,0.818571429,0.63,-0.04571428599999999
McCormick,51,49,1,0,0,3.9941558349666684,6.994,4.662684092188698,5.344485047393044,5.176149732573829,0.4181667930871693,0.0,1,0,6.843749949006225,2.987459511929388,1,0.7183939634720145,1.0775588794702773,0.0,0.0,0.23863636300000002,0.23863636300000002,0.068949772,0.0,-60.50980913,-156.5917808,-5.1456621,87.29178082,55.59589041,-0.007762557,-0.061643835999999994,1.48173516
McDonald's,72,94,1,0,0,5.344007492465153,58.038999999999994,6.165648919970651,7.241036716127033,4.276666119016055,0.1901570522983911,0.028169014,1,0,10.87405464612496,7.284318458513339,2,0.6931471805599453,0.5736020297276229,0.0,0.0,0.014084507,0.014084507,-0.268656716,0.0,-3.607507463,-18256.07836,-945.5373134,-11.27985075,-9.097014925,-0.23880597,0.0,-0.820895522
Microsoft,76,98,1,0,0,7.23492725912033,462.66,7.9569987360851275,9.517183689612015,4.6913478822291435,0.27655848738748107,0.018518519,1,0,10.301618112486615,6.323279792652663,1,0.7339691749202003,0.5052545784707253,0.0,0.0,0.13888888900000002,0.13888888900000002,-0.10326087,0.0,-6.7624293479999995,-2411.092391,91.39130435,2.961956522,1.942934783,-0.10869565199999999,-0.09782608699999999,0.989130435
Mitsubishi,64,79,0,0,1,7.250394176889027,47.873000000000005,7.421279258908422,5.782686072251667,5.616771097666572,0.5923648285443419,0.003649635,1,0,7.502599301493507,2.9448230774964945,1,0.7854668281770875,0.0906543683147975,0.010948905,0.0,0.054744525,0.06569343,0.065934066,0.0,6.12454011,-376.7857143,-2.491758242,13.41153846,10.50549451,0.071428571,0.09725274699999999,-0.024725275
Mitsubishi Motors,65,82,0,0,1,5.39367299986479,4.765,5.183916106238061,3.7716108517114013,5.616771097666572,0.5923648285443419,0.003649635,1,0,7.502599301493507,2.9448230774964945,1,0.7854668281770875,0.0906543683147975,0.010948905,0.0,0.054744525,0.06569343,0.065934066,0.0,6.12454011,-376.7857143,-2.491758242,13.41153846,10.50549451,0.071428571,0.09725274699999999,-0.024725275
Morgan Stanley,67,86,1,0,0,6.274762021241939,83.11,9.101555109673695,6.433615106023999,5.749392985908253,0.654044454645896,0.003194888,1,0,6.7536839357076515,2.4287813421100597,2,0.9333959951409132,0.04985456035591768,0.003194888,0.006389776,0.29712460100000004,0.30670926500000006,0.038025534,0.0,1.31091619,-148.2880806,-2.731234867,3.132676645,1.9654963680000002,0.037475237,-0.10026414300000001,0.035549197000000005
NEXON,50,44,0,0,1,3.169685580677429,10.61,4.207226719278773,4.954981629905421,3.258096538021482,0.07115376055024646,0.0,1,0,3.1424266527047946,1.355835153635182,2,1.0152306797290584,1.3862943611198906,0.0,0.0,0.08,0.08,-0.22727272699999998,0.0,-4.663545455,-2.075757576,0.515151515,34.06060606,26.78787879,0.681818182,-0.8636363640000001,1.515151515
NVIDIA,68,87,1,0,0,4.70211539204457,27.95,5.159916996812011,7.490624316595827,4.672828834461906,0.27207417495208214,0.0,1,0,9.442746552384367,4.763865778037213,2,1.104881901837955,0.03704127162580356,0.0,0.028301887,0.11320754700000002,0.14150943400000002,0.08865248199999999,0.0,1.26201773,3662.652482,63.67730496,-1.753546099,-0.790780142,-0.138297872,-0.021276596000000002,0.145390071
National Bank of Canada,68,87,0,0,0,4.5107496103686,17.463,7.6905694738700285,4.91815444130209,2.9444389791664403,0.051735674273138466,0.0,1,0,3.756018757003513,1.73460105544693,1,1.2840155119687031,0.5436154464599493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
National Grid,71,93,0,1,0,5.251016093430024,18.778,6.706605579927191,6.026421375117015,4.465908118654584,0.22608906183573121,0.209302326,0,0,4.774716689838551,1.8718021769015913,1,0.8135108625933254,0.08004270736584403,0.0,0.058139535,0.273809525,0.33194906,0.099764336,0.0,21.13825766,-7.502749411,-0.101335428,15.24587588,12.10133543,-0.089552239,0.34721131200000005,0.028340081
Nedbank,72,94,0,0,0,4.342635907068963,8.522,6.7076444267785,3.380314170745731,4.736198448394496,0.287682072201781,0.026548673,1,0,4.557874479744917,3.2809777515440257,1,1.2154115564353578,0.23545681181330097,0.0,0.008849558,0.07964601900000001,0.08849557700000002,-0.090759076,0.0,-2.983226073,-1.171617162,0.259075908,-1.9430693069999998,-0.257425743,-0.00990099,-0.136138614,-0.017326733
